"id" "owner" "datetaken" "tags" "latitude" "longitude" "text" "page"
"33571496094" "140574134@N02" "2017-05-02 13:30:30" "rightplacerighttime righttimerightplace perfectmoment death deceased killed murdered murder predator danestonecountrypark countrysidewalk countrywalk naturewalk countryside countrypark naturereserve riverdon wader scottishhighlands greyheron film movie 1080p hd mpeg video heron recent britishbirds animal animals riverbirds waterbirds wildbirds wildbird saveearth freshair aberdeenscotland birds bird nature fish fishing river sea water autumn summer spring winter ecosse scotia escocia caledonia scotland wildlife ornithology candid amateur woods forest scenery landscape danestone tillydrone woodside donside hunter hunting catch nikon instagramapp iphoneography danoaberdeen" "57.177015" "-2.149136" "wildlife" 1
"35504161211" "153696228@N06" "2017-06-28 17:06:45" "sparrow sparrows pigeon bird birds wildlife nature birdfeeder flying flight" "57.166635" "-2.117357" "wildlife" 1
"35200077780" "153696228@N06" "2017-06-27 09:41:16" "sparrows bird birds flight flying nature wildlife" "57.166670" "-2.117528" "wildlife" 1
"35456805271" "153696228@N06" "2017-06-27 09:45:11" "sparrows bird birds flight flying nature wildlife" "57.166694" "-2.117571" "wildlife" 1
"35161393460" "153696228@N06" "2017-06-26 06:41:30" "bird birds wildlife nature" "57.176314" "-2.090513" "wildlife" 1
"35509430296" "153696228@N06" "2017-06-26 06:51:59" "bird birds wildlife nature" "57.175174" "-2.091715" "wildlife" 1
"34739443363" "153696228@N06" "2017-06-26 06:51:19" "bird birds wildlife nature" "57.175104" "-2.091672" "wildlife" 1
"34707033244" "153696228@N06" "2017-06-26 06:47:24" "bird birds wildlife nature heron greyheron flight flying wings" "57.176267" "-2.090492" "wildlife" 1
"35262312991" "140574134@N02" "2017-06-18 15:36:28" "aberdeenscotland aberdeen aberdeencity aberdeenshire aberdeenharbour dano 2017 bonnyscotland scottishhighlands northsea northeast northeastsupplyships north east supply vessels candid amateur autumn winter summer spring mpeg video rough waves tidal clouds sky roughsea cloudwall scenery landscape beach aberdeenbeach bridgeofdon naturereserve naturewalk playa plage schottland seascape albain škotija camping iphone iphone7plus estua wildlife tranquil family girls sandy wife seafoam cloudglow cloudy cumulus foaming highlands walk walkers water wilderness camp ramblers freshair psv cameraphone geotagged unusual weather freaky storm cloudburst" "57.177033" "-2.077414" "wildlife" 1
"34548735853" "153696228@N06" "2017-06-17 06:39:48" "redsquirrel animal wildlife seatonpark" "57.173767" "-2.098824" "wildlife" 1
"34548731323" "153696228@N06" "2017-06-17 05:49:08" "redsquirrel animal wildlife seatonpark" "57.173767" "-2.098824" "wildlife" 1
"35319124076" "153696228@N06" "2017-06-16 05:39:34" "redsquirrel animal wildlife seatonpark" "57.173767" "-2.098824" "wildlife" 1
"34971620030" "153696228@N06" "2017-06-17 06:35:47" "redsquirrel animal wildlife seatonpark" "57.173767" "-2.098824" "wildlife" 1
"35358708065" "153696228@N06" "2017-06-17 06:19:33" "redsquirrel animal wildlife seatonpark" "57.173767" "-2.098824" "wildlife" 1
"34548724533" "153696228@N06" "2017-06-17 05:47:54" "redsquirrel animal wildlife seatonpark" "57.173767" "-2.098824" "wildlife" 1
"35228951851" "153696228@N06" "2017-06-17 06:36:46" "redsquirrel animal wildlife seatonpark" "57.173767" "-2.098824" "wildlife" 1
"35114654345" "153696228@N06" "2017-06-01 07:16:41" "heron birds river riverdon wildlife" "57.172472" "-2.103810" "wildlife" 1
"35395054000" "78904551@N08" "2017-07-05 14:41:23" "oxeyedaisy aberdeen scotland wildlife plants flora wildflowers easttullosburn stfittickspark torry" "57.132484" "-2.067017" "wildlife" 1
"35395047230" "78904551@N08" "2017-07-05 14:43:41" "raggedrobin aberdeen scotland wildlife plants flora wildflowers easttullosburn stfittickspark torry" "57.132484" "-2.067017" "wildlife" 1
"35613779872" "78904551@N08" "2017-07-05 14:45:05" "oxeyedaisy aberdeen scotland wildlife plants flora wildflowers easttullosburn stfittickspark torry" "57.132484" "-2.067017" "wildlife" 1
"35742583266" "78904551@N08" "2017-07-05 15:11:25" "raggedrobin aberdeen scotland wildlife plants flora wildflowers easttullosburn stfittickspark torry" "57.132484" "-2.067017" "wildlife" 1
"35613769492" "78904551@N08" "2017-07-05 15:11:38" "raggedrobin aberdeen scotland wildlife plants flora wildflowers easttullosburn stfittickspark torry" "57.132484" "-2.067017" "wildlife" 1
"35613763322" "78904551@N08" "2017-07-05 15:13:31" "raggedrobin aberdeen scotland wildlife plants flora wildflowers easttullosburn stfittickspark torry" "57.132484" "-2.067017" "wildlife" 1
"35613756902" "78904551@N08" "2017-07-05 15:17:54" "raggedrobin aberdeen scotland wildlife plants flora wildflowers easttullosburn stfittickspark torry" "57.132484" "-2.067017" "wildlife" 1
"35352731790" "153696228@N06" "2017-07-05 06:10:16" "redsquirrel animal nature wildlife" "57.175651" "-2.096800" "wildlife" 1
"35609498471" "153696228@N06" "2017-07-05 06:10:13" "redsquirrel animal nature wildlife" "57.175651" "-2.096800" "wildlife" 1
"34931074033" "153696228@N06" "2017-07-05 06:17:47" "redsquirrel animal nature wildlife" "57.175651" "-2.096800" "wildlife" 1
"34931069393" "153696228@N06" "2017-07-05 06:17:14" "redsquirrel animal nature wildlife" "57.175651" "-2.096800" "wildlife" 1
"36555001670" "140574134@N02" "2017-08-30 16:00:51" "wildlife insect animal butterfly peacockbutterfly aglaisio candid amateur danoaberdeen 2017 recent nikon garden gardener gardening flowers horticulture aberdeen danestone persley walledgarden victoriangarden bridgeofdon grampian aberdeenscotland scenery peaceful relaxing nature countryside woods geotagged nikond750 autumn winter summer spring ecosse escocia scotia scotland plants trees botanic walk serene scottishgardens nationaltrustforscotland muggiemossroad insects animals abdn" "57.175554" "-2.149640" "wildlife" 1
"36116786834" "140574134@N02" "2017-08-30 16:23:49" "honeybee candid amateur danoaberdeen 2017 recent nikon garden gardener gardening flowers horticulture aberdeen danestone persley walledgarden victoriangarden bridgeofdon grampian aberdeenscotland scenery peaceful relaxing nature countryside woods geotagged nikond750 autumn winter summer spring ecosse escocia scotia scotland plants trees botanic walk serene scottishgardens nationaltrustforscotland muggiemossroad insects animals bee bees workerbee animal wildlife insect abdn" "57.175554" "-2.149640" "wildlife" 1
"36779673672" "140574134@N02" "2017-08-30 16:13:55" "wildlife honeybee buzz buzzing bokeh candid amateur danoaberdeen 2017 recent nikon garden gardener gardening flowers horticulture aberdeen danestone persley walledgarden victoriangarden bridgeofdon grampian aberdeenscotland scenery peaceful relaxing nature countryside woods geotagged nikond750 autumn winter summer spring ecosse escocia scotia scotland plants trees botanic walk serene scottishgardens nationaltrustforscotland muggiemossroad insects animals bee bees animal insect stripes bumblebee bzzz abdn" "57.175554" "-2.149640" "wildlife" 1
"36142345843" "140574134@N02" "2017-08-30 16:06:23" "candid amateur danoaberdeen 2017 recent nikon garden gardener gardening flowers horticulture aberdeen danestone persley walledgarden victoriangarden bridgeofdon grampian aberdeenscotland scenery peaceful relaxing nature countryside woods geotagged nikond750 autumn winter summer spring ecosse escocia scotia scotland plants trees botanic walk serene scottishgardens nationaltrustforscotland muggiemossroad insects animals wasp insect animal wildlife bzz sting abdn" "57.175554" "-2.149640" "wildlife" 1
"36454114590" "140574134@N02" "2017-08-24 13:52:30" "nikond750 walledgarden scottishgardens nationaltrustforscotland muggiemossroad persleywalledgarden focus bokeh wildlife macro animal bee bumblebee danoaberdeen danophotography 2017 dano recent candid amateur aberdeen nikon nikkor ecosse escocia scotia autumn winter summer spring granite danestone nature garden gardener gardening flowers horticulture persley victoriangarden bridgeofdon grampian aberdeenscotland scenery peaceful relaxing countryside woods geotagged scotland plants trees botanic walk serene insects animals abdn" "57.175554" "-2.149640" "wildlife" 1
"36016040444" "140574134@N02" "2017-08-24 13:33:56" "nikond750 walledgardens scottishgardens nationaltrustforscotland muggiemossroad persleywalledgarden macro flowers wildlife animal bee bumblebee danoaberdeen danophotography 2017 dano recent candid amateur aberdeen nikon nikkor ecosse escocia scotia autumn winter summer spring granite danestone nature garden gardener gardening horticulture persley walledgarden victoriangarden bridgeofdon grampian aberdeenscotland scenery peaceful relaxing countryside woods geotagged scotland plants trees botanic walk serene insects animals abdn" "57.175554" "-2.149640" "wildlife" 1
"36454113540" "140574134@N02" "2017-08-24 13:36:41" "insect vanessaatalanta wildlife redadmiral nikond750 walledgardens scottishgardens nationaltrustforscotland gardener gardening garden persleywalledgarden muggiemossroad bokeh macro animal butterfly danoaberdeen danophotography 2017 dano recent candid amateur aberdeen nikon nikkor ecosse escocia scotia autumn winter summer spring granite danestone nature flowers horticulture persley walledgarden victoriangarden bridgeofdon grampian aberdeenscotland scenery peaceful relaxing countryside woods geotagged scotland plants trees botanic walk serene insects animals abdn" "57.175554" "-2.149640" "wildlife" 1
"35888393663" "140574134@N02" "2017-08-20 20:21:40" "video mpeg danoaberdeen danophotography recent 2017 water ocean riverdon iphone iphone7plus aberdeen beach playa plage candid amateur aberdeenscotland scottishhighlands naturereserve bluesky autumn summer winter spring ecosse escocia scotia preservation conservation saveearth danestone bridgeofdon geotagged scotland danoaberdeencandidamateurplayabeachplagepiscenagrampianaberdeen scotlandscottish highlandswaterblue skycloudsriver don" "57.176681" "-2.076888" "wildlife" 1
"36571824465" "87296634@N06" "2017-08-11 18:59:45" "wildlife scottishwildlife britishbirds merganser aberdeen nature riverdee torry" "57.139627" "-2.089322" "wildlife" 1
"37117837232" "140574134@N02" "2017-09-17 16:41:26" "animals quack duck fishfeeding sawbills mergusmerganser goosander avian riverbirds nature wildlife animal britishbirds waders fowl waterbirds birdwatching twitchers aberdeen grampian danoaberdeen danophotography candid amateur aberdeenharbour aberdeenscotland ecosse escocia scotia schotland scotland recent 2017 autumn summer winter spring bluesky clouds harbour water seafarers tug tugboats northsea cloudporn aberdeencity cityofaberdeen psv ships boats vessels cargoships oilships offshore northeastsupplyvessels northeastsupplyships merchantships northseasupplyvessels northseasupplyships geotagged iphone iphone7plus video mpeg 4k hd shipspotters shipspotting tugboat offshoreships platformsupplyvessels nikond750" "57.139905" "-2.073781" "wildlife" 1
"36653769400" "140574134@N02" "2017-09-05 17:18:49" "gulls seagulls herringgulls wildlife animals birds aberdeen dano 2017 recent video mpeg danoaberdeen danophotography 4k iphone iphone7plus grampian water northsea riverdee footdee fittie harbour port seaport ships boats vessels supplyships psv wss shipspotting shipspotters northeastscotland northeastsupplyships northeastsupplyvessels northseasupplyships northseasupplyvessels cargoships tug tugboat autumn summer winter spring candid amateur ecosse escocia scotia scotland offshore oilrigs oilships platformsupplyvessels abdn transport metallicobjects metal silvercity granitecity geotagged anchor dock seafarers bluesky workboats" "57.142599" "-2.069013" "wildlife" 1
"37711088912" "144603133@N07" "2017-10-13 17:08:01" "friend nikon d3300 d5500 aberdeen city autumn trees leaves blur humans outdoors scotland explore green f18 30mm newlens focus uk gardens pond ducks wildlife 35mm" "57.139592" "-2.105255" "wildlife" 1
"38138063936" "140574134@N02" "2017-11-05 16:38:02" "grampian tromsoffshore iphone7plus iphone mpeg video aberdeenharbour tromshera candid amateur autumn winter summer spring aberdeen aberdeenscotland aberdeencity danoaberdeen danophotography ecosse escocia scotia schotland harbour tug weather water bluesky animals wildlife cargoships psv fittie footdee oilships offshore shipspotters british uk gb unitedkingdom geotagged nikond750 nikon nikkor dano scotland scottishhighlands bonnyscotland 2017 recent metallicobjects metal merchantnavy oilrigsupplyships scotch vts tanker oil seaport anchor dock seafarers workboats" "57.141974" "-2.068498" "wildlife" 1
"38175310481" "140574134@N02" "2017-11-04 16:37:48" "smitkamara candid amateur autumn winter summer spring aberdeen aberdeenscotland aberdeencity danoaberdeen danophotography ecosse escocia scotia schotland aberdeenharbour harbour tug weather water bluesky animals wildlife cargoships psv fittie footdee oilships offshore shipspotters british uk gb unitedkingdom geotagged nikond750 nikon nikkor dano scotland scottishhighlands bonnyscotland grampian northsea northseasupplyvessels northseasupplyships tugboat cargoship supplyships seafarers maritime clouds 2017 recent metallicobjects metal merchantnavy oilrigsupplyships scotch vts tanker oil seaport anchor dock workboats" "57.141776" "-2.074248" "wildlife" 1
"38175308601" "140574134@N02" "2017-11-04 13:17:14" "wader britishbirds ninja kungfu grayheron predator fishing heron greyheron wildbirds animals bird waterfowl birdspotting birdwatching twitchers herron greyherron candid amateur autumn winter summer spring aberdeen aberdeenscotland aberdeencity danoaberdeen danophotography ecosse escocia scotia schotland aberdeenharbour harbour tug weather water bluesky wildlife cargoships psv fittie footdee oilships offshore shipspotters british uk gb unitedkingdom geotagged nikond750 nikon nikkor dano scotland scottishhighlands bonnyscotland" "57.142079" "-2.072296" "wildlife" 1
"38175307921" "140574134@N02" "2017-11-04 16:17:07" "torrybattery torrybaterry jamesfishershipping platformsupplyvessels metallicobjects aberdeenharbour shannonfisher candid amateur autumn winter summer spring aberdeen aberdeenscotland aberdeencity danoaberdeen danophotography ecosse escocia scotia schotland harbour tug weather water bluesky animals wildlife cargoships psv fittie footdee oilships offshore shipspotters british uk gb unitedkingdom geotagged nikond750 nikon nikkor dano scotland scottishhighlands bonnyscotland 2017 recent metal merchantnavy oilrigsupplyships scotch vts tanker oil seaport anchor dock seafarers workboats" "57.142789" "-2.068626" "wildlife" 1
"37464774764" "140574134@N02" "2017-11-03 14:24:13" "mmsi219015361 motorboat aberdeenharbour candid amateur autumn winter summer spring aberdeen aberdeenscotland aberdeencity danoaberdeen danophotography ecosse escocia scotia schotland harbour tug weather water bluesky animals wildlife cargoships psv fittie footdee oilships offshore shipspotters british uk gb unitedkingdom geotagged nikond750 nikon nikkor dano scotland scottishhighlands bonnyscotland grampian northsea northseasupplyvessels northseasupplyships tugboat cargoship supplyships seafarers maritime clouds 2017 recent metallicobjects metal merchantnavy oilrigsupplyships scotch vts tanker oil seaport anchor dock workboats" "57.142335" "-2.068176" "wildlife" 1
"38119033606" "140574134@N02" "2017-11-04 13:17:47" "wader grayheron fishing predator heron greyheron birdspotting birdwatchers twitchers waterbirds wildbirds animals greyherron candid amateur autumn winter summer spring aberdeen aberdeenscotland aberdeencity danoaberdeen danophotography ecosse escocia scotia schotland aberdeenharbour harbour tug weather water bluesky wildlife cargoships psv fittie footdee oilships offshore shipspotters british uk gb unitedkingdom geotagged nikond750 nikon nikkor dano scotland scottishhighlands bonnyscotland" "57.142079" "-2.072296" "wildlife" 1
"6592588841" "49158943@N04" "2011-12-22 13:13:06" "windows white history college church choir worship december quiet peace bright interior chapel reflect kings aberdeen seats interest 2011 allanmaciver" "57.164011" "-2.101199" "historic" 1
"34879790174" "49158943@N04" "2016-04-16 09:50:18" "footdee mission hall simple architecture central village north east coast aberdeen bell tower allanmaciver" "57.143778" "-2.072145" "historic" 1
"30946005421" "140574134@N02" "2016-11-17 15:18:59" "aberdeenarchitecture customs silverdarling block brick victorian veteran landmark hiddenaberdeen architecture 2016 fittie iphone7plus iphone pocraquay granitebuilding granitecity northpier customshouse cityscape granite building dano northbreakwater aberdeenscotland aberdeenharbour footdee silverdarlingrestaurant bonnyscotland uk gb british britain fishing village bonny bonnie scotland scottish town harbour aberdeen cameraphone cottage city offshoresupplyvessel offshoresupplytug offshoresupplyship standbysafetyvessel standbysafetyship schotland iskoçya skottland schottland albain шотландия škotija aberdeenunionstreet offshorevesselsscotland northeastsupplyships northeastsupplyvessels candid amateur ancient old aged northseasupplyships northseasupplyvessels oilsupplyships oilrigs danophotography danoaberdeen abdn" "57.142559" "-2.069345" "historic" 1
"33094270441" "140574134@N02" "2017-02-27 13:43:09" "grandholm village aberdeen woll mill history historical crombie textiles water h20 iphone iphone7plus cameraphone clothing crochet fashion coats desirable dano site woolen heritage fibres natural finest luxury fabrics tailors merchants noble loom weft fleece golden drapers tweed cashmere savile row apparel river don oldmachar oldtimer survivior ancient veteran building grampian landmark listed architecture buildings 1800s 1900s granite city timesgoneby sunlight weather fun shadows day bright bluesky outdoors vintage archive aberdeenscotland grandholmvillage historicscotland architect" "57.177038" "-2.124034" "historic" 1
"33094270371" "140574134@N02" "2017-02-27 13:42:36" "weaver weave textile waterfall grandholm village aberdeen woll mill history historical crombie textiles water h20 iphone iphone7plus cameraphone clothing crochet fashion coats desirable dano site woolen heritage fibres natural finest luxury fabrics tailors merchants noble loom weft fleece golden drapers tweed cashmere savile row apparel river don oldmachar oldtimer survivior ancient veteran building grampian landmark listed schotland iskoçya skottland schottland albain шотландия škotija aberdeenscotland grandholmvillage historicscotland architecture architect caledonia old aged candid amateur" "57.176977" "-2.124237" "historic" 1
"32378167954" "140574134@N02" "2017-02-27 13:42:29" "grandholm village aberdeen woll mill history historical crombie textiles water h20 iphone iphone7plus cameraphone clothing crochet fashion coats desirable dano site woolen heritage fibres natural finest luxury fabrics tailors merchants noble loom weft fleece golden drapers tweed cashmere savile row apparel river don oldmachar oldtimer survivior ancient veteran building grampian landmark listed architecture buildings 1800s 1900s granite city timesgoneby sunlight weather fun shadows day bright bluesky outdoors vintage archive aberdeenscotland grandholmvillage historicscotland architect danoaberdeen abdn" "57.176911" "-2.124326" "historic" 1
"33094270011" "140574134@N02" "2017-02-27 13:43:15" "architecture grandholm village aberdeen woll mill history historical crombie textiles water h20 iphone iphone7plus cameraphone clothing crochet fashion coats desirable dano site woolen heritage fibres natural finest luxury fabrics tailors merchants noble loom weft fleece golden drapers tweed cashmere savile row apparel river don oldmachar oldtimer survivior ancient veteran building grampian landmark listed schotland iskoçya skottland schottland albain шотландия škotija aberdeenscotland grandholmvillage historicscotland architect waterfall caledonia old aged candid amateur" "57.177044" "-2.124039" "historic" 1
"33094269521" "140574134@N02" "2017-02-27 13:43:11" "grandholm village aberdeen woll mill history historical crombie textiles water h20 iphone iphone7plus cameraphone clothing crochet fashion coats desirable dano site woolen heritage fibres natural finest luxury fabrics tailors merchants noble loom weft fleece golden drapers tweed cashmere savile row apparel river don oldmachar oldtimer survivior ancient veteran building grampian landmark listed architecture buildings 1800s 1900s granite city timesgoneby sunlight weather fun shadows day bright bluesky outdoors vintage archive aberdeenscotland grandholmvillage historicscotland architect" "57.177038" "-2.124037" "historic" 1
"32378165164" "140574134@N02" "2017-02-27 13:43:16" "cloth textile weave weaver city granite grandholm village aberdeen woll mill history historical crombie textiles water h20 iphone iphone7plus cameraphone clothing crochet fashion coats desirable dano site woolen heritage fibres natural finest luxury fabrics tailors merchants noble loom weft fleece golden drapers tweed cashmere savile row apparel river don oldmachar oldtimer survivior ancient veteran building grampian landmark listed schotland iskoçya skottland schottland albain шотландия škotija aberdeenscotland grandholmvillage historicscotland architecture architect waterfall caledonia" "57.177044" "-2.124039" "historic" 1
"33094268761" "140574134@N02" "2017-02-27 13:42:47" "textile weave tower architecture grandholm village aberdeen woll mill history historical crombie textiles water h20 iphone iphone7plus cameraphone clothing crochet fashion coats desirable dano site woolen heritage fibres natural finest luxury fabrics tailors merchants noble loom weft fleece golden drapers tweed cashmere savile row apparel river don oldmachar oldtimer survivior ancient veteran building grampian landmark listed schotland iskoçya skottland schottland albain шотландия škotija aberdeenscotland grandholmvillage historicscotland architect waterfall caledonia old aged candid amateur" "57.177025" "-2.124231" "historic" 1
"32311482204" "140574134@N02" "2017-02-27 11:34:35" "amateur candid nationalteaforscotland historicscotland harbour cumulus nimbus cloud survivor veteran oldtimer historical architecture building tourist ramblers walking walks stfothan summer autumn spring sunny blue sky city granite deen 2017 village fishing scotland bonny bonnie scottish highlands dano aberdeen fittie footdee town cameraphone iphone iphone7plus cottage ancient old aged danoaberdeen tarrysheds danophotography recent aberdeenscotland history aberdeenhistory historyofaberdeen nationaltrustforscotland vintage classic weathered winter archedbridge ecosse escocia scotia johnsmith archibaldsimpson scottishhighlands bonnyscotland bonniescotland abdn" "57.144133" "-2.071587" "historic" 1
"33029344641" "140574134@N02" "2017-02-27 11:33:34" "fishingvillage bon freshair survivor oldtimer veteran oldtown ancient fishing fish village cumulus nimbus clouds sky blue chimney cameraphone iphone7plus iphone digital tourist rambkers ealjs walk granite history harbour 2017 grampian scottish highlands bonny bonnie scotland dano aberdeen fittie footdee town cottage city old aged danoaberdeen tarrysheds danophotography recent aberdeenscotland candid amateur aberdeenhistory historyofaberdeen nationaltrustforscotland vintage classic weathered autumn summer winter spring historicscotland archedbridge ecosse escocia scotia johnsmith archibaldsimpson scottishhighlands bonnyscotland bonniescotland abdn" "57.143483" "-2.071087" "historic" 1
"32304528954" "140574134@N02" "2017-02-27 13:06:48" "scotland bonnie bonny wildlife freshair birds birdwatching camp camping landscape scenery grampian dog love couple family beach boys girls conservation preservation conserve algae cumulus nimbus sun pool weir reservoir loch pond sea digital golden countryside ramblers walking walks saveearth climate reserve nature sky blue clouds cameraphone iphone7plus iphone bonnyscotland h2o water caledonia 2017 dano scotia ecosse scottish highlands panorama donmouth aberdeen don river travel wilderness candid amateur schotland iskoçya skottland schottland albain шотландия škotija" "57.176169" "-2.088901" "historic" 1
"32993660652" "140574134@N02" "2017-02-27 12:36:25" "grampian dano don river donmouth aberdeen caledonia scotia ecosse bonnie bonny scotland scottish highlands waves landscape scenery h2o water loch pool lake love boys girls camping hiking ramblers walkers walks sand plage playa each reservoir nature reserve freshair air h20 northsea summer winter spring autumn beach family walk camp northeast wilderness wildlife candid amateur schotland iskoçya skottland schottland albain шотландия škotija danoaberdeen danophotoggraphy danestone bridgeofdon danophotography danoaberdeencandidamateurplayabeachplagepiscenagrampianaberdeen scotlandscottish highlandswaterblue skycloudsriver" "57.176972" "-2.077406" "historic" 1
"32304526844" "140574134@N02" "2017-02-27 12:36:34" "birdwatching ramblers walking walks algae trees digital family boys girls camping hikeing couple donmouth river don ozone pond loch lake reservoir scotland sky blue clouds northsea sand plage playa beach sea h2o water waves tide nature caledonia scotia ecosse riverdon reserve aberdeen dano highlands bonniescotland freshair air h20 scottish bonny bonnie summer winter spring autumn walk walkers camp northeast wilderness wildlife candid amateur schotland iskoçya skottland schottland albain шотландия škotija danoaberdeen danophotoggraphy danestone bridgeofdon" "57.177036" "-2.077406" "historic" 1
"33150021285" "140574134@N02" "2017-02-27 12:36:49" "wow amazing awesome landscape scenery love boys girls couple family algae sea digital climate ozone ramblers walking walks hiking camping autumn spring summer 2017 dano beach white formation cloud weather reserve nature rough waves tide sky blue cloudscene clouds don river scotland caledonia scotia ecosse bonnyscotland donmouth freshair air water h20 scottish bonny bonnie northsea winter playa plage sand walk walkers camp northeast wilderness wildlife candid amateur schotland iskoçya skottland schottland albain шотландия škotija" "57.177033" "-2.077414" "historic" 1
"32963174261" "140574134@N02" "2017-02-20 14:38:41" "radar clouds blue sky hills bon freshair shipping landmark architecture building tower northsea ship boat scotland 2017 iphone7plus iphone dano scottish highlands aberdeen fittie footdee marineoperationscentre bonnyscotland fishing village bonny bonnie town harbour cameraphone cottage granite city ancient old aged danoaberdeen tarrysheds danophotography recent aberdeenscotland candid amateur history aberdeenhistory historyofaberdeen nationaltrustforscotland vintage classic weathered autumn summer winter spring historicscotland archedbridge ecosse escocia scotia johnsmith archibaldsimpson scottishhighlands bonniescotland abdn" "57.142889" "-2.068605" "historic" 1
"38311383772" "140574134@N02" "2017-03-22 15:06:47" "museum hrh princecharles danophotography danoaberdeen militarywives bydand britisharmy aberdeen aberdeenscotland gordonhighlanders candid amateur oldsoldiers historicscotland army soldier heritage highlands scotland autumn summer winter spring ecosse schotland escocia memorial missinginaction warhero war forces military hero widow wive british uk gb scotch armistice remembrance remembrancesunday remembranceday scottishsoldier regiment battalion troops infantry brigade wardead poppy fighter veterans poppyfields" "57.148127" "-2.093195" "historic" 1
"36567213366" "140574134@N02" "2017-03-22 15:17:15" "aberdeenscotland guestrow candid amateur nikon danoaberdeen 2017 recent plaque aberdeen metal history historic historicscotland scottishhistory aberdeencity cityofaberdeen aberdeenshistory scottishhighlands oldtimer timesgoneby olddays museum geotagged nationaltrustforscotland grampian notice information caledonia abdn" "57.148266" "-2.096087" "historic" 1
"35778343354" "140574134@N02" "2017-03-22 15:25:29" "universityofaberdeen aberdeenuniversity scottishsoldier jacobite americanrevolution revolution usa america aberdeenscotland candid amateur nikon danoaberdeen 2017 recent plaque aberdeen metal history historic historicscotland scottishhistory aberdeencity cityofaberdeen aberdeenshistory scottishhighlands oldtimer timesgoneby olddays museum geotagged nationaltrustforscotland grampian notice information caledonia abdn" "57.149402" "-2.096648" "historic" 1
"35778343514" "140574134@N02" "2017-03-22 15:11:57" "aberdeenscotland candid amateur nikon danoaberdeen 2017 recent plaque aberdeen metal history historic historicscotland scottishhistory aberdeencity cityofaberdeen aberdeenshistory scottishhighlands oldtimer timesgoneby olddays museum geotagged nationaltrustforscotland grampian notice information caledonia abdn" "57.147497" "-2.094284" "historic" 1
"36217165830" "140574134@N02" "2017-03-22 15:03:38" "footdee fittie aberdeenscotland candid amateur nikon danoaberdeen 2017 recent plaque aberdeen metal history historic historicscotland scottishhistory aberdeencity cityofaberdeen aberdeenshistory scottishhighlands oldtimer timesgoneby olddays museum geotagged nationaltrustforscotland grampian notice information caledonia abdn" "57.148302" "-2.091656" "historic" 1
"36613659215" "140574134@N02" "2017-03-22 15:10:42" "famouspeople famousperson scotland author aberdeenscotland poetry poet johnbarbour candid amateur nikon danoaberdeen 2017 recent plaque aberdeen metal history historic historicscotland scottishhistory aberdeencity cityofaberdeen aberdeenshistory scottishhighlands oldtimer timesgoneby olddays museum geotagged nationaltrustforscotland grampian notice information caledonia abdn" "57.147530" "-2.093620" "historic" 1
"34270906865" "140574134@N02" "2017-03-24 16:05:53" "architecture building erection erect northeastsupplyvessels northeastsupplyships torry vessels boats ships navigate navigation westleadinglight leadinglight maritime scottishhistory museum aberdeenscotland aberdeenharbour dano 2017 aberdeen ecosse scotia escocia scotland scottish recent candid amateur dock docks dockyard cargoships northseasupplyships northseasupplyvessels oilships aberdeencity shipspotters winter autum summer spring nikon nikonp610 water seaport harbour shipspotting norteastsupplyships platformsupplyships tugboat tug autumn cityofaberdeen platformsupplyvessel platformsupplyship oilrigs seafarers shipspottersuk geotagged metallicobjects metal heavymetal wss worldwideshipspotters ukshipspotters danophotography oilrigsupplyships danoaberdeen supplyship supplyships offshore offshoreships offshorevessels" "57.138915" "-2.077295" "historic" 1
"33886714120" "140574134@N02" "2017-03-24 16:06:02" "architecture architect building erection erect 1800s leadinglight eastleadinglight navigation navigate scottishhistory history museum survivor veteran oldtimer ancient harbour aberdeenharbour aberdeenscotland dano 2017 aberdeen ecosse scotia escocia scotland scottish recent candid amateur dock docks dockyard cargoships northseasupplyships northseasupplyvessels oilships aberdeencity shipspotters winter autum summer spring nikon nikonp610 water seaport shipspotting northeastsupplyvessels norteastsupplyships platformsupplyships tugboat tug autumn cityofaberdeen northeastsupplyships platformsupplyvessel platformsupplyship seafarers shipspottersuk geotagged torry metallicobjects metal heavymetal wss worldwideshipspotters ukshipspotters danophotography oilrigsupplyships oilrigs danoaberdeen supplyship supplyships" "57.139655" "-2.074967" "historic" 1
"33205917834" "140574134@N02" "2017-03-22 15:26:09" "marischalcollege marischalcollegeaberdeen marischaluniversity marischaluniversityaberdeen stateofconnecticut episcopalbishop communionoffice newjersey newbrunswick northgroton religion bishop tablet conneticut churchmen consecration scottish history historicscotland aberdeenscotland plaque 2017 dano samuelseabury aberdeen ecosse scotia escocia scotland recent candid amateur nikon autumn summer winter spring aberdeencity cityofaberdeen danoaberdeen metal historic scottishhistory aberdeenshistory scottishhighlands oldtimer timesgoneby olddays museum geotagged nationaltrustforscotland grampian notice information caledonia abdn" "57.149461" "-2.096403" "historic" 1
