"id" "owner" "datetaken" "tags" "latitude" "longitude" "page"
"34977816295" "140574134@N02" "2017-05-29 15:50:10" "drowned drowning drown lifegaurds fishingboat fishermem fish survivalcraft crew seaport rescue survival sos emergencyservices emergencyservice emergency rnlbbonaccord rnlibonaccord bonaccord aberdeenscotland aberdeenharbour aberdeencity aberdeen video mpeg mp4 hd nikonp610 harbour scottish scotland lifeboat northeastsupplyships vessels boats ships candid amateur 1080p orange north sea water oilships oilrigs oilfields dano 2017 recent cargoships shipspotters ship spotting shipspotting rnlb bon accord torry torrybattey tugboat tug cityofaberdeen northeastsupplyvessels platformsupplyvessel platformsupplyship seafarers shipspottersuk geotagged metallicobjects metal heavymetal wss worldwideshipspotters ukshipspotters danophotography" "57.142451" "-2.068111" 1
"34162114393" "16310943@N07" "2017-05-28 08:23:40" "aberdeen aberdeenbeach donmouth pattern sand water beach scotland flickr monochrome bw blackandwhite" "57.180959" "-2.074763" 1
"34837346621" "153696228@N06" "2017-05-29 14:04:30" "beach seaside aberdeen rocks sand plantain" "57.145351" "-2.073526" 1
"34126809514" "153696228@N06" "2017-05-29 13:40:31" "wave sea" "57.145351" "-2.073526" 1
"34941864105" "16310943@N07" "2017-05-28 09:02:11" "aberdeen aberdeenbeach donmouth contrast scotland flickr monochrome bw blackandwhite" "57.180709" "-2.075836" 1
"34118090213" "153696228@N06" "2017-05-26 22:01:50" "riverdon aberdeen" "57.174774" "-2.088475" 1
"34892583595" "140574134@N02" "2017-05-25 20:13:02" "tribute advanceofmedicine medicine burialground biology medicalscience aberdeen dano 2017 nikon p610 candid amateur trinity cemetery lodge autumn summer winter spring escocia scotland scotia sky aberdeenscotland trinitycemetery heaven plaque notice memorial ancient oldtimer graveyard remorse regret purgatory grave ecosse scottish rip rememberance memories sad life commonwealth war ww1 ww2 graves blue victorian aberdeencity cemetary burialgrounds geotagged" "57.157613" "-2.085848" 1
"34621375286" "140574134@N02" "2017-05-14 18:03:56" "footdee fittie clouds cumulus nature bluesky ferocious waves recent water beach northsea seascape coastline scotland aberdeencity aberdeenscotland 2017 dano amateur candid plage playa aberdeenbeach tarrysheds danoaberdeen danophotography abdn" "57.145158" "-2.072731" 1
"33852409313" "140574134@N02" "2017-05-14 18:04:03" "beach each fittie footdee nature cumulus clouds bluesky recent scottishcoastline sea ferocious p610 nikon tide waves amateur candid plage playa 2017 dano northsea water coastline seascape scotland aberdeencity aberdeen aberdeenscotland aberdeenbeach" "57.145166" "-2.072723" 1
"34505875356" "16310943@N07" "2017-05-03 15:06:38" "aberdeen donmouth sand sky scotland flickr cloud blue" "57.178773" "-2.075922" 1
"33681599593" "58739232@N07" "2017-05-06 16:44:04" "" "57.143053" "-2.067511" 1
"34361261541" "58739232@N07" "2017-05-06 16:48:52" "" "57.143053" "-2.067511" 1
"34106524800" "58739232@N07" "2017-05-06 16:49:11" "" "57.143053" "-2.067511" 1
"34331368742" "58739232@N07" "2017-05-06 16:54:04" "" "57.143053" "-2.067511" 1
"34752567124" "76297116@N00" "2017-06-28 14:49:24" "scotland aberdeenbeach aberdeen" "57.151376" "-2.078562" 1
"34732960224" "76014331@N04" "2017-06-11 03:47:32" "" "57.153561" "-2.100791" 1
"35262312991" "140574134@N02" "2017-06-18 15:36:28" "aberdeenscotland aberdeen aberdeencity aberdeenshire aberdeenharbour dano 2017 bonnyscotland scottishhighlands northsea northeast northeastsupplyships north east supply vessels candid amateur autumn winter summer spring mpeg video rough waves tidal clouds sky roughsea cloudwall scenery landscape beach aberdeenbeach bridgeofdon naturereserve naturewalk playa plage schottland seascape albain škotija camping iphone iphone7plus estua wildlife tranquil family girls sandy wife seafoam cloudglow cloudy cumulus foaming highlands walk walkers water wilderness camp ramblers freshair psv cameraphone geotagged unusual weather freaky storm cloudburst" "57.177033" "-2.077414" 1
"35286364805" "16310943@N07" "2017-06-11 19:10:30" "aberdeen aberdeenbeach scotland flickr le longexposure water monochrome blackandwhite bw landscape" "57.145512" "-2.071781" 1
"34429082784" "52598054@N03" "2017-06-12 19:12:00" "" "57.142875" "-2.068626" 1
"35142332661" "52598054@N03" "2017-06-12 20:26:11" "" "57.142875" "-2.068626" 1
"35272324675" "52598054@N03" "2017-06-12 19:12:55" "135mm 6d aberdeen beach canon clouds darrenwright dazza1040 dof eos harbourtower infinity samyang135mmf2 scotland sea seafront seascape sky tower water" "57.142875" "-2.068626" 1
"34312280243" "140574134@N02" "2017-06-04 19:46:12" "chuckle graceland elvispresley supplyvessels oilships merchantnavy shipspotting shipspotters river fish fishing boat ships vessels boats seahaven docks port seaport harbour palge playa beach riverbanks grampian scotland scottish caledonia escocia scotia ecosse spring winter summer autumn bonnyscotland cityofaberdeen laugh scottishcomedy kingelvis elvislives 2017 dano cargoships northeastsupplyvessels northeastsupplyships offshoresupplyships northsea water pilotboat aberdeenscotland lens vr nikond750 amateur candid elvis bluesuedeshoes smile funny fun aberdeenharbour riverdee aberdeencity aberdeen seafarers shipspottersuk geotagged torry metallicobjects metal heavymetal wss worldwideshipspotters ukshipspotters" "57.142138" "-2.070401" 1
"36300210610" "58896124@N07" "2017-07-21 20:57:55" "aberdeen harbour control tower sunset sky sea long exposure slow shutter sun water seaweed oil gas boat north east scotland granite city beach glass smooth river dee" "57.141397" "-2.067253" 1
"35589179423" "140574134@N02" "2017-07-29 19:47:21" "2017 recent grampian clouds vts marineoperationscentre marinecontroltower northsea ocean highlands scotia escocia ecosse spring winter summer autumn iphone7plus iphone greatbritain uk british coastline scottishhighlands danoaberdeen bluesky water seascape landscape scenery amateur candid aberdeenscotland plage playa beach aberdeen footdee fittie hd 4k mpeg video tarrysheds danophotography abdn" "57.143298" "-2.069077" 1
"36000302830" "140574134@N02" "2017-07-29 19:45:42" "bluesea cameraphone iphone7plus iphone geotagged weather interesting bluesky clouds water amateur candid cityofaberdeen aberdeencity british fb uk seascape ocean northsea scotia escocia ecosse spring winter summer autumn landscape scenery recent 2017 aberdeenscotland plage playa beach aberdeen fittie footdee danoaberdeen tarrysheds danophotography abdn" "57.143150" "-2.069273" 1
"36352305526" "140574134@N02" "2017-07-29 19:46:40" "landscape scenery tide northsea water highlands scotland northeast grampian northpier breakwater walk danophotography plage playa beach aberdeenharbour clouds bluesky winter spring summer autumn cityofaberdeen ocean scottishcoast seascape riverdee coastline iphone7plus iphone amateur candid scottishhighlands recent 2017 danoaberdeen aberdeenscotland aberdeen footdee fittie tarrysheds abdn" "57.143136" "-2.069348" 1
"35984648450" "16310943@N07" "2017-07-27 19:50:48" "aberdeen aberdeenbeach tanktrap le longexposure water scotland flickr monochrome blackandwhite bw" "57.180686" "-2.075257" 1
"35564736753" "87296634@N06" "2017-07-30 17:25:35" "northsea seascape aberdeen scotland scenery landscape supplyboat marine sky clouds blue" "57.186064" "-2.073926" 1
"35471223893" "140574134@N02" "2017-07-30 16:47:45" "emergencyservice drown drowning aberdeenrnli lifeboat emergency heroes rnli candid amateur nikon autumn summer spring winter aberdeen harbour seaport dock highlands ships boats vessels water oilrigs aberdeenscotland aberdeencity cityofaberdeen northsea tugboat tug platformsupportvessels platformsupplyships cargoships northeastsupplyships northeastsupplyvessels northseasupplyships northseasupplyvessels wss shipspotters shipspotting ukshipspotters worldwideshipspotters metallicobjects danoaberdeen danophotography nikond750 nikkor inexplore bluesky clouds scotland grampian geotagged fittie footdee maritime oilships platfromships anchorhandling merchantnavy shipspottersuk ecosse escocia scotia northeastscotland 2017 recent offshore offshoreships offshorevessels abdn workboats" "57.142556" "-2.068390" 1
"36102378862" "87296634@N06" "2017-07-30 17:23:13" "beach bunker seascape landscape sky ship nature sea northsea aberdeen coastline clouds" "57.186064" "-2.073926" 1
"36249972805" "140574134@N02" "2017-07-29 19:49:11" "landscape 2017 recent scottishhighlands grampian scotland esplanade scenery beachboulevard danoaberdeen nikond750 bluesky clouds aberdeencity aberdeenscotland aberdeen breakwater tide plage playa aberdeenbeach footdee fittie candid amateur nikon aberdeenshire northsea cirrus nimbus autumn winter summer spring psv wss cargoships platformsupplyships northseasupplyships north sea supply vesselsship spottersship spottingworld wide ship spottersuk spotting workboats seafarers tarrysheds danophotography abdn" "57.142172" "-2.071266" 1
"36136129105" "49158943@N04" "2017-07-22 11:30:54" "satrosphere tram shed old history corporation 1874 1958 granite science centre silver city aberdeen north east allanmaciver" "57.153323" "-2.084441" 1
"35917590072" "49158943@N04" "2017-07-22 10:37:57" "waves sea rolling aberdeen north east coast dark sand wind air walk enjoy city cloudy warm allanmaciver" "57.145413" "-2.072982" 1
"35853785501" "32348729@N06" "2017-07-17 12:52:19" "aberdeen scotland sea beach wall sky blue cloud gull seabird concrete sun sunny" "57.144138" "-2.072167" 1
"35469425310" "140574134@N02" "2017-07-03 19:19:42" "anchors anchored geotagged dreambigcampaign dreambig staroftasmania nikond750 nikkor nikon mural 2017 recent statue publicsculpture haematology danophotography danoaberdeen scottishhighlands scotia escocia ecosse autumn spring summer winter sculture sculptor urbanart publicstatue publicart fundraiser friendsofanchor 20for20 oncology shetland moray caithness fundraising charity sculpture cityofaberdeen aberdeencity fittie shelaghswanson aberdeenroyalinfirmary aberdeen amateur candid grace painting artist footdee aberdeenscotland aberdeenharbour art anchor tarrysheds abdn" "57.142359" "-2.070053" 1
